#options: 1920x1080 fps=30/1 timebase=1/30 bitdepth=8 cabac=1 ref=1 deblock=1:0:0 analyse=0x1:0 me=dia subme=2 psy=1 psy_rd=1.00:0.00 mixed_ref=0 me_range=16 chroma_me=1 trellis=0 8x8dct=0 cqm=0 deadzone=21,11 fast_pskip=1 chroma_qp_offset=0 threads=24 lookahead_threads=8 sliced_threads=0 nr=0 decimate=1 interlaced=0 bluray_compat=0 constrained_intra=0 bframes=3 b_pyramid=2 b_adapt=1 b_bias=0 direct=3 weightb=1 open_gop=0 weightp=2 keyint=250 keyint_min=25 scenecut=40 intra_refresh=0 rc_lookahead=50 rc=abr mbtree=1 bitrate=2100 ratetol=1.0 qcomp=0.60 qpmin=0 qpmax=69 qpstep=4 ip_ratio=1.40 aq=1:1.00
in:149 out:150 type:b dur:2 cpbdur:2 q:24.91 aq:18.23 tex:17573 mv:7905 misc:5298 imb:184 pmb:1824 smb:6152 d:- ref:0 ;
in:154 out:151 type:P dur:2 cpbdur:2 q:24.99 aq:17.83 tex:642066 mv:64470 misc:768 imb:6563 pmb:1589 smb:8 d:s ref:0 w:5,35,-15,5,32,0,37,-21 ;
in:152 out:152 type:B dur:2 cpbdur:2 q:24.96 aq:16.89 tex:14538 mv:3487 misc:4575 imb:88 pmb:1085 smb:6987 d:s ref:0 ;
in:151 out:153 type:b dur:2 cpbdur:2 q:24.94 aq:18.03 tex:15732 mv:6555 misc:4825 imb:153 pmb:1639 smb:6368 d:s ref:0 ;
in:153 out:154 type:b dur:2 cpbdur:2 q:24.97 aq:17.90 tex:11527 mv:3953 misc:4368 imb:87 pmb:1226 smb:6847 d:- ref:0 ;
in:158 out:155 type:P dur:2 cpbdur:2 q:25.06 aq:16.61 tex:749322 mv:63897 misc:885 imb:6136 pmb:1959 smb:65 d:s ref:0 w:5,37,-24,5,39,-26,39,-29 ;
in:156 out:156 type:B dur:2 cpbdur:2 q:25.02 aq:16.69 tex:15159 mv:3673 misc:4664 imb:89 pmb:1134 smb:6937 d:s ref:0 ;
in:155 out:157 type:b dur:2 cpbdur:2 q:25.01 aq:17.93 tex:9511 mv:3187 misc:3846 imb:92 pmb:992 smb:7076 d:s ref:0 ;
in:157 out:158 type:b dur:2 cpbdur:2 q:25.04 aq:18.46 tex:13317 mv:4569 misc:4226 imb:129 pmb:1312 smb:6719 d:- ref:0 ;
in:160 out:159 type:P dur:2 cpbdur:2 q:25.18 aq:11.60 tex:815364 mv:64207 misc:1053 imb:3814 pmb:4293 smb:53 d:s ref:0 w:5,33,-4,6,67,-5,67,-6 ;
in:159 out:160 type:b dur:2 cpbdur:2 q:25.12 aq:18.59 tex:3370 mv:1861 misc:2745 imb:27 pmb:672 smb:7461 d:s ref:0 ;
in:162 out:161 type:P dur:2 cpbdur:2 q:25.38 aq:11.44 tex:143996 mv:12669 misc:7711 imb:245 pmb:3450 smb:4465 d:s ref:0 ;
in:161 out:162 type:b dur:2 cpbdur:2 q:25.28 aq:17.21 tex:502 mv:125 misc:741 imb:0 pmb:54 smb:8106 d:s ref:0 ;
in:164 out:163 type:P dur:2 cpbdur:2 q:25.88 aq:11.68 tex:64949 mv:6095 misc:7284 imb:119 pmb:2390 smb:5651 d:s ref:0 ;
in:163 out:164 type:b dur:2 cpbdur:2 q:25.63 aq:17.10 tex:420 mv:59 misc:689 imb:0 pmb:45 smb:8115 d:s ref:0 ;
in:168 out:165 type:P dur:2 cpbdur:2 q:25.77 aq:11.61 tex:50757 mv:3368 misc:6203 imb:81 pmb:1732 smb:6347 d:s ref:0 ;
in:166 out:166 type:B dur:2 cpbdur:2 q:25.82 aq:17.09 tex:1470 mv:282 misc:1488 imb:0 pmb:186 smb:7974 d:s ref:0 ;
in:165 out:167 type:b dur:2 cpbdur:2 q:25.85 aq:17.97 tex:445 mv:42 misc:729 imb:0 pmb:53 smb:8107 d:s ref:0 ;
in:167 out:168 type:b dur:2 cpbdur:2 q:25.80 aq:17.91 tex:438 mv:41 misc:721 imb:0 pmb:52 smb:8108 d:- ref:0 ;
in:172 out:169 type:P dur:2 cpbdur:2 q:26.06 aq:12.18 tex:21945 mv:1735 misc:4824 imb:48 pmb:1029 smb:7083 d:s ref:0 ;
in:170 out:170 type:B dur:2 cpbdur:2 q:25.91 aq:17.12 tex:1016 mv:197 misc:1235 imb:0 pmb:138 smb:8022 d:s ref:0 ;
in:169 out:171 type:b dur:2 cpbdur:2 q:25.84 aq:18.25 tex:324 mv:47 misc:653 imb:0 pmb:39 smb:8121 d:s ref:0 ;
in:171 out:172 type:b dur:2 cpbdur:2 q:25.99 aq:18.31 tex:328 mv:43 misc:653 imb:0 pmb:38 smb:8122 d:- ref:0 ;
in:176 out:173 type:P dur:2 cpbdur:2 q:26.36 aq:12.21 tex:11781 mv:1000 misc:3827 imb:35 pmb:698 smb:7427 d:s ref:0 ;
in:174 out:174 type:B dur:2 cpbdur:2 q:26.21 aq:17.35 tex:1003 mv:89 misc:1148 imb:0 pmb:126 smb:8034 d:s ref:0 ;
in:173 out:175 type:b dur:2 cpbdur:2 q:26.13 aq:18.50 tex:304 mv:32 misc:600 imb:0 pmb:31 smb:8129 d:s ref:0 ;
in:175 out:176 type:b dur:2 cpbdur:2 q:26.28 aq:18.17 tex:315 mv:31 misc:606 imb:0 pmb:31 smb:8129 d:- ref:0 ;
in:180 out:177 type:P dur:2 cpbdur:2 q:26.67 aq:12.82 tex:6755 mv:717 misc:2992 imb:26 pmb:465 smb:7669 d:s ref:0 ;
in:178 out:178 type:B dur:2 cpbdur:2 q:26.51 aq:17.45 tex:643 mv:50 misc:923 imb:0 pmb:85 smb:8075 d:s ref:0 ;
in:177 out:179 type:b dur:2 cpbdur:2 q:26.43 aq:18.25 tex:278 mv:28 misc:590 imb:0 pmb:27 smb:8133 d:s ref:0 ;
in:179 out:180 type:b dur:2 cpbdur:2 q:26.59 aq:18.69 tex:236 mv:28 misc:560 imb:0 pmb:23 smb:8137 d:- ref:0 ;
in:184 out:181 type:P dur:2 cpbdur:2 q:27.04 aq:12.87 tex:3919 mv:518 misc:2243 imb:23 pmb:298 smb:7839 d:s ref:0 ;
in:182 out:182 type:B dur:2 cpbdur:2 q:26.85 aq:18.04 tex:685 mv:60 misc:983 imb:0 pmb:94 smb:8066 d:s ref:0 ;
in:181 out:183 type:b dur:2 cpbdur:2 q:26.76 aq:18.72 tex:233 mv:26 misc:549 imb:0 pmb:22 smb:8138 d:s ref:0 ;
in:183 out:184 type:b dur:2 cpbdur:2 q:26.95 aq:18.72 tex:235 mv:25 misc:564 imb:0 pmb:23 smb:8137 d:- ref:0 ;
in:188 out:185 type:P dur:2 cpbdur:2 q:27.61 aq:13.98 tex:2289 mv:317 misc:1658 imb:14 pmb:190 smb:7956 d:s ref:0 ;
in:186 out:186 type:B dur:2 cpbdur:2 q:27.32 aq:18.16 tex:431 mv:49 misc:768 imb:0 pmb:57 smb:8103 d:s ref:0 ;
in:185 out:187 type:b dur:2 cpbdur:2 q:27.18 aq:18.92 tex:189 mv:23 misc:540 imb:0 pmb:19 smb:8141 d:s ref:0 ;
in:187 out:188 type:b dur:2 cpbdur:2 q:27.46 aq:19.11 tex:179 mv:22 misc:519 imb:0 pmb:16 smb:8144 d:- ref:0 ;
in:192 out:189 type:P dur:2 cpbdur:2 q:27.25 aq:13.13 tex:1359 mv:244 misc:1213 imb:12 pmb:112 smb:8036 d:s ref:0 ;
in:190 out:190 type:B dur:2 cpbdur:2 q:27.43 aq:18.38 tex:580 mv:45 misc:919 imb:0 pmb:84 smb:8076 d:s ref:0 ;
in:189 out:191 type:b dur:2 cpbdur:2 q:27.52 aq:19.12 tex:176 mv:23 misc:513 imb:0 pmb:16 smb:8144 d:s ref:0 ;
in:191 out:192 type:b dur:2 cpbdur:2 q:27.34 aq:18.85 tex:192 mv:23 misc:529 imb:0 pmb:17 smb:8143 d:- ref:0 ;
in:196 out:193 type:P dur:2 cpbdur:2 q:26.84 aq:13.06 tex:1152 mv:241 misc:1087 imb:13 pmb:92 smb:8055 d:s ref:0 ;
in:194 out:194 type:B dur:2 cpbdur:2 q:27.04 aq:18.17 tex:602 mv:44 misc:858 imb:0 pmb:74 smb:8086 d:s ref:0 ;
in:193 out:195 type:b dur:2 cpbdur:2 q:27.15 aq:18.72 tex:230 mv:24 misc:554 imb:0 pmb:22 smb:8138 d:s ref:0 ;
in:195 out:196 type:b dur:2 cpbdur:2 q:26.94 aq:18.72 tex:230 mv:24 misc:554 imb:0 pmb:22 smb:8138 d:- ref:0 ;
in:200 out:197 type:P dur:2 cpbdur:2 q:26.39 aq:15.00 tex:932 mv:221 misc:1007 imb:10 pmb:83 smb:8067 d:s ref:0 ;
in:198 out:198 type:B dur:2 cpbdur:2 q:26.61 aq:17.53 tex:831 mv:64 misc:1081 imb:0 pmb:116 smb:8044 d:s ref:0 ;
in:197 out:199 type:b dur:2 cpbdur:2 q:26.73 aq:18.72 tex:245 mv:25 misc:570 imb:0 pmb:25 smb:8135 d:s ref:0 ;
in:199 out:200 type:b dur:2 cpbdur:2 q:26.50 aq:18.51 tex:290 mv:30 misc:592 imb:0 pmb:29 smb:8131 d:- ref:0 ;
in:204 out:201 type:P dur:2 cpbdur:2 q:25.93 aq:15.90 tex:1276 mv:239 misc:1253 imb:10 pmb:122 smb:8028 d:s ref:0 ;
in:202 out:202 type:B dur:2 cpbdur:2 q:26.16 aq:17.35 tex:841 mv:69 misc:1082 imb:0 pmb:112 smb:8048 d:s ref:0 ;
in:201 out:203 type:b dur:2 cpbdur:2 q:26.28 aq:18.38 tex:236 mv:26 misc:546 imb:0 pmb:22 smb:8138 d:s ref:0 ;
in:203 out:204 type:b dur:2 cpbdur:2 q:26.05 aq:18.37 tex:316 mv:36 misc:640 imb:0 pmb:35 smb:8125 d:- ref:0 ;
in:208 out:205 type:P dur:2 cpbdur:2 q:25.47 aq:18.96 tex:250787 mv:57001 misc:1436 imb:4412 pmb:3595 smb:153 d:s ref:0 w:7,121,7,7,119,10,119,8 ;
in:206 out:206 type:B dur:2 cpbdur:2 q:25.70 aq:16.19 tex:518 mv:86 misc:820 imb:0 pmb:64 smb:8096 d:s ref:0 ;
in:205 out:207 type:b dur:2 cpbdur:2 q:25.82 aq:17.90 tex:230 mv:38 misc:580 imb:0 pmb:25 smb:8135 d:s ref:0 ;
in:207 out:208 type:b dur:2 cpbdur:2 q:25.58 aq:17.77 tex:193 mv:34 misc:573 imb:0 pmb:24 smb:8136 d:- ref:0 ;
in:212 out:209 type:P dur:2 cpbdur:2 q:25.29 aq:19.07 tex:633234 mv:61773 misc:745 imb:6130 pmb:2029 smb:1 d:s ref:0 w:7,107,23,7,119,13,125,0 ;
in:210 out:210 type:B dur:2 cpbdur:2 q:25.38 aq:19.16 tex:78933 mv:16935 misc:7668 imb:838 pmb:4066 smb:3256 d:s ref:0 ;
in:209 out:211 type:b dur:2 cpbdur:2 q:25.42 aq:18.86 tex:13243 mv:4218 misc:3899 imb:149 pmb:1217 smb:6794 d:s ref:0 ;
in:211 out:212 type:b dur:2 cpbdur:2 q:25.34 aq:18.83 tex:16841 mv:5847 misc:4264 imb:230 pmb:1346 smb:6584 d:- ref:0 ;
in:216 out:213 type:P dur:2 cpbdur:2 q:25.38 aq:19.15 tex:912589 mv:62906 misc:761 imb:5971 pmb:2188 smb:1 d:s ref:0 w:6,57,16,6,84,-34,83,-43 ;
in:214 out:214 type:B dur:2 cpbdur:2 q:25.33 aq:19.43 tex:70007 mv:17523 misc:7630 imb:969 pmb:3391 smb:3800 d:s ref:0 ;
in:213 out:215 type:b dur:2 cpbdur:2 q:25.31 aq:19.08 tex:16617 mv:5523 misc:3900 imb:230 pmb:1242 smb:6688 d:s ref:0 ;
in:215 out:216 type:b dur:2 cpbdur:2 q:25.36 aq:19.48 tex:22134 mv:10764 misc:4094 imb:445 pmb:1487 smb:6228 d:- ref:0 ;
in:220 out:217 type:P dur:2 cpbdur:2 q:25.63 aq:19.11 tex:1093987 mv:62661 misc:648 imb:5818 pmb:2342 smb:0 d:s ref:0 ;
in:218 out:218 type:B dur:2 cpbdur:2 q:25.50 aq:19.80 tex:83822 mv:25466 misc:6656 imb:1354 pmb:3788 smb:3018 d:s ref:0 ;
in:217 out:219 type:b dur:2 cpbdur:2 q:25.44 aq:19.05 tex:17709 mv:6526 misc:4061 imb:267 pmb:1321 smb:6572 d:s ref:0 ;
in:219 out:220 type:b dur:2 cpbdur:2 q:25.56 aq:19.69 tex:10862 mv:3774 misc:3404 imb:123 pmb:877 smb:7160 d:- ref:0 ;
in:224 out:221 type:P dur:2 cpbdur:2 q:25.99 aq:18.87 tex:1310184 mv:60790 misc:866 imb:5547 pmb:2602 smb:11 d:s ref:0 w:6,73,-17,6,85,-40,84,-42 ;
in:222 out:222 type:B dur:2 cpbdur:2 q:25.81 aq:19.75 tex:62971 mv:19329 misc:6892 imb:851 pmb:3026 smb:4283 d:s ref:0 ;
in:221 out:223 type:b dur:2 cpbdur:2 q:25.72 aq:19.07 tex:8313 mv:2117 misc:3154 imb:73 pmb:785 smb:7302 d:s ref:0 ;
in:223 out:224 type:b dur:2 cpbdur:2 q:25.90 aq:19.14 tex:14746 mv:6371 misc:3771 imb:246 pmb:1241 smb:6673 d:- ref:0 ;
in:226 out:225 type:P dur:2 cpbdur:2 q:26.41 aq:18.94 tex:964651 mv:50539 misc:1026 imb:4083 pmb:3993 smb:84 d:s ref:0 w:5,35,-12,3,9,-16,9,-17 ;
in:225 out:226 type:b dur:2 cpbdur:2 q:26.20 aq:19.02 tex:10085 mv:4462 misc:3245 imb:155 pmb:959 smb:7046 d:s ref:0 ;
in:227 out:227 type:P dur:2 cpbdur:2 q:26.58 aq:18.34 tex:735903 mv:43865 misc:1352 imb:3091 pmb:4936 smb:133 d:s ref:0 w:6,67,-5,4,17,-8,17,-8 ;
in:229 out:228 type:P dur:2 cpbdur:2 q:26.65 aq:14.73 tex:822185 mv:52015 misc:1024 imb:2802 pmb:5309 smb:49 d:s ref:0 w:6,67,-5,6,67,-5,67,-6 ;
in:228 out:229 type:b dur:2 cpbdur:2 q:26.62 aq:21.73 tex:1406 mv:843 misc:2127 imb:6 pmb:477 smb:7677 d:s ref:0 ;
in:231 out:230 type:P dur:2 cpbdur:2 q:26.99 aq:14.76 tex:117167 mv:12303 misc:7730 imb:116 pmb:3901 smb:4143 d:s ref:0 ;
in:230 out:231 type:b dur:2 cpbdur:2 q:26.82 aq:18.29 tex:426 mv:134 misc:792 imb:1 pmb:60 smb:8099 d:s ref:0 ;
in:233 out:232 type:P dur:2 cpbdur:2 q:26.82 aq:14.76 tex:70014 mv:6366 misc:7628 imb:56 pmb:2752 smb:5352 d:s ref:0 ;
in:232 out:233 type:b dur:2 cpbdur:2 q:26.90 aq:19.43 tex:271 mv:51 misc:590 imb:0 pmb:29 smb:8131 d:s ref:0 ;
in:235 out:234 type:P dur:2 cpbdur:2 q:27.35 aq:15.13 tex:53942 mv:3242 misc:6848 imb:41 pmb:2062 smb:6057 d:s ref:0 ;
in:234 out:235 type:b dur:2 cpbdur:2 q:27.08 aq:19.33 tex:291 mv:52 misc:625 imb:0 pmb:36 smb:8124 d:s ref:0 ;
in:237 out:236 type:P dur:2 cpbdur:2 q:27.20 aq:14.78 tex:28777 mv:1969 misc:5462 imb:27 pmb:1345 smb:6788 d:s ref:0 ;
in:236 out:237 type:b dur:2 cpbdur:2 q:27.28 aq:19.17 tex:276 mv:38 misc:622 imb:0 pmb:34 smb:8126 d:s ref:0 ;
in:241 out:238 type:P dur:2 cpbdur:2 q:27.92 aq:16.19 tex:17234 mv:1118 misc:3952 imb:15 pmb:833 smb:7312 d:s ref:0 ;
in:239 out:239 type:B dur:2 cpbdur:2 q:27.56 aq:18.54 tex:1377 mv:69 misc:1474 imb:0 pmb:197 smb:7963 d:s ref:0 ;
in:238 out:240 type:b dur:2 cpbdur:2 q:27.38 aq:19.33 tex:272 mv:42 misc:646 imb:0 pmb:42 smb:8118 d:s ref:0 ;
in:240 out:241 type:b dur:2 cpbdur:2 q:27.74 aq:20.58 tex:332 mv:40 misc:684 imb:0 pmb:46 smb:8114 d:- ref:0 ;
in:245 out:242 type:P dur:2 cpbdur:2 q:28.56 aq:16.79 tex:7286 mv:417 misc:2457 imb:7 pmb:398 smb:7755 d:s ref:0 ;
in:243 out:243 type:B dur:2 cpbdur:2 q:28.24 aq:18.15 tex:917 mv:81 misc:1194 imb:1 pmb:142 smb:8017 d:s ref:0 ;
in:242 out:244 type:b dur:2 cpbdur:2 q:28.08 aq:20.26 tex:290 mv:35 misc:627 imb:0 pmb:36 smb:8124 d:s ref:0 ;
in:244 out:245 type:b dur:2 cpbdur:2 q:28.40 aq:21.16 tex:251 mv:40 misc:621 imb:0 pmb:36 smb:8124 d:- ref:0 ;
in:249 out:246 type:P dur:2 cpbdur:2 q:29.23 aq:18.34 tex:2897 mv:260 misc:1571 imb:2 pmb:203 smb:7955 d:s ref:0 ;
in:247 out:247 type:B dur:2 cpbdur:2 q:28.89 aq:19.42 tex:737 mv:57 misc:1078 imb:0 pmb:118 smb:8042 d:s ref:0 ;
in:246 out:248 type:b dur:2 cpbdur:2 q:28.73 aq:20.84 tex:156 mv:35 misc:545 imb:0 pmb:23 smb:8137 d:s ref:0 ;
in:248 out:249 type:b dur:2 cpbdur:2 q:29.06 aq:21.72 tex:152 mv:32 misc:512 imb:0 pmb:18 smb:8142 d:- ref:0 ;
in:250 out:250 type:I dur:2 cpbdur:2 q:24.40 aq:12.48 tex:2454795 mv:272954 misc:443 imb:8160 pmb:0 smb:0 d:s ref:;
in:254 out:251 type:P dur:2 cpbdur:2 q:31.96 aq:18.29 tex:293 mv:81 misc:618 imb:0 pmb:32 smb:8128 d:s ref:0 ;
in:252 out:252 type:B dur:2 cpbdur:2 q:31.96 aq:25.00 tex:9 mv:4 misc:395 imb:0 pmb:1 smb:8159 d:s ref:0 ;
in:251 out:253 type:b dur:2 cpbdur:2 q:31.96 aq:25.00 tex:0 mv:0 misc:392 imb:0 pmb:0 smb:8160 d:s ref:0 ;
in:253 out:254 type:b dur:2 cpbdur:2 q:31.96 aq:25.00 tex:9 mv:4 misc:395 imb:0 pmb:1 smb:8159 d:- ref:0 ;
in:258 out:255 type:P dur:2 cpbdur:2 q:32.35 aq:18.80 tex:101 mv:35 misc:512 imb:0 pmb:10 smb:8150 d:s ref:0 ;
in:256 out:256 type:B dur:2 cpbdur:2 q:32.16 aq:23.00 tex:10 mv:4 misc:410 imb:0 pmb:1 smb:8159 d:s ref:0 ;
in:255 out:257 type:b dur:2 cpbdur:2 q:32.06 aq:25.00 tex:9 mv:4 misc:395 imb:0 pmb:1 smb:8159 d:s ref:0 ;
in:257 out:258 type:b dur:2 cpbdur:2 q:32.25 aq:25.00 tex:0 mv:0 misc:392 imb:0 pmb:0 smb:8160 d:- ref:0 ;
in:262 out:259 type:P dur:2 cpbdur:2 q:32.16 aq:18.00 tex:18 mv:10 misc:444 imb:0 pmb:2 smb:8158 d:s ref:0 ;
in:260 out:260 type:B dur:2 cpbdur:2 q:32.25 aq:23.00 tex:0 mv:0 misc:408 imb:0 pmb:0 smb:8160 d:s ref:0 ;
in:259 out:261 type:b dur:2 cpbdur:2 q:32.30 aq:25.00 tex:0 mv:0 misc:392 imb:0 pmb:0 smb:8160 d:s ref:0 ;
in:261 out:262 type:b dur:2 cpbdur:2 q:32.21 aq:25.00 tex:0 mv:0 misc:392 imb:0 pmb:0 smb:8160 d:- ref:0 ;
in:266 out:263 type:P dur:2 cpbdur:2 q:31.87 aq:18.00 tex:18 mv:9 misc:445 imb:0 pmb:2 smb:8158 d:s ref:0 ;
in:264 out:264 type:B dur:2 cpbdur:2 q:32.01 aq:23.00 tex:0 mv:0 misc:408 imb:0 pmb:0 smb:8160 d:s ref:0 ;
in:263 out:265 type:b dur:2 cpbdur:2 q:32.09 aq:25.00 tex:0 mv:0 misc:392 imb:0 pmb:0 smb:8160 d:s ref:0 ;
in:265 out:266 type:b dur:2 cpbdur:2 q:31.94 aq:25.00 tex:0 mv:0 misc:392 imb:0 pmb:0 smb:8160 d:- ref:0 ;
in:270 out:267 type:P dur:2 cpbdur:2 q:31.56 aq:18.50 tex:37 mv:11 misc:456 imb:0 pmb:3 smb:8157 d:s ref:0 ;
in:268 out:268 type:B dur:2 cpbdur:2 q:31.71 aq:23.00 tex:0 mv:0 misc:408 imb:0 pmb:0 smb:8160 d:s ref:0 ;
in:267 out:269 type:b dur:2 cpbdur:2 q:31.79 aq:25.00 tex:0 mv:0 misc:392 imb:0 pmb:0 smb:8160 d:s ref:0 ;
in:269 out:270 type:b dur:2 cpbdur:2 q:31.64 aq:24.00 tex:0 mv:0 misc:392 imb:0 pmb:0 smb:8160 d:- ref:0 ;
in:274 out:271 type:P dur:2 cpbdur:2 q:31.25 aq:21.00 tex:0 mv:0 misc:416 imb:0 pmb:0 smb:8160 d:s ref:0 ;
in:272 out:272 type:B dur:2 cpbdur:2 q:31.41 aq:22.00 tex:0 mv:0 misc:408 imb:0 pmb:0 smb:8160 d:s ref:0 ;
in:271 out:273 type:b dur:2 cpbdur:2 q:31.48 aq:24.00 tex:0 mv:0 misc:392 imb:0 pmb:0 smb:8160 d:s ref:0 ;
in:273 out:274 type:b dur:2 cpbdur:2 q:31.33 aq:24.00 tex:0 mv:0 misc:392 imb:0 pmb:0 smb:8160 d:- ref:0 ;
in:277 out:275 type:P dur:2 cpbdur:2 q:31.40 aq:24.75 tex:27498 mv:12683 misc:4819 imb:1417 pmb:1305 smb:5438 d:s ref:0 w:7,123,7,5,31,3,31,4 ;
in:275 out:276 type:B dur:2 cpbdur:2 q:31.30 aq:23.16 tex:53 mv:96 misc:611 imb:0 pmb:48 smb:8112 d:s ref:0 ;
in:276 out:277 type:b dur:2 cpbdur:2 q:31.35 aq:24.00 tex:5 mv:3 misc:392 imb:0 pmb:1 smb:8159 d:- ref:0 ;
in:279 out:278 type:P dur:2 cpbdur:2 q:31.24 aq:25.45 tex:186650 mv:34862 misc:3752 imb:3325 pmb:3577 smb:1258 d:s ref:0 w:6,59,16,7,120,7,119,10 ;
in:278 out:279 type:b dur:2 cpbdur:2 q:31.32 aq:25.18 tex:1532 mv:863 misc:1453 imb:36 pmb:237 smb:7887 d:s ref:0 ;
in:281 out:280 type:P dur:2 cpbdur:2 q:31.18 aq:25.87 tex:287803 mv:40981 misc:2992 imb:3194 pmb:4175 smb:791 d:s ref:0 w:7,119,15,6,60,7,59,10 ;
in:280 out:281 type:b dur:2 cpbdur:2 q:31.21 aq:23.80 tex:1641 mv:783 misc:1648 imb:33 pmb:258 smb:7869 d:s ref:0 ;
in:282 out:282 type:P dur:2 cpbdur:2 q:31.11 aq:25.56 tex:172742 mv:28891 misc:5423 imb:1598 pmb:4654 smb:1908 d:s ref:0 w:5,31,7,7,124,3,123,5 ;
in:284 out:283 type:P dur:2 cpbdur:2 q:31.08 aq:26.02 tex:364147 mv:43989 misc:2640 imb:3089 pmb:4446 smb:625 d:s ref:0 w:7,121,13,7,119,8,118,11 ;
in:283 out:284 type:b dur:2 cpbdur:2 q:31.09 aq:24.48 tex:496 mv:194 misc:790 imb:4 pmb:65 smb:8091 d:s ref:0 ;
in:285 out:285 type:P dur:2 cpbdur:2 q:31.05 aq:25.74 tex:233408 mv:30467 misc:4677 imb:1436 pmb:4857 smb:1867 d:s ref:0 w:7,125,6,7,124,3,123,5 ;
in:289 out:286 type:P dur:2 cpbdur:2 q:31.04 aq:25.29 tex:702111 mv:59681 misc:1008 imb:4536 pmb:3548 smb:76 d:s ref:0 w:5,31,14,5,28,13,27,22 ;
in:287 out:287 type:B dur:2 cpbdur:2 q:31.05 aq:26.35 tex:7143 mv:1659 misc:3430 imb:64 pmb:606 smb:7490 d:s ref:0 ;
in:286 out:288 type:b dur:2 cpbdur:2 q:31.05 aq:26.29 tex:4743 mv:3096 misc:3153 imb:93 pmb:566 smb:7501 d:s ref:0 ;
in:288 out:289 type:b dur:2 cpbdur:2 q:31.04 aq:26.80 tex:2985 mv:1577 misc:2222 imb:40 pmb:336 smb:7784 d:- ref:0 ;
in:293 out:290 type:P dur:2 cpbdur:2 q:31.05 aq:24.27 tex:783246 mv:62003 misc:919 imb:4911 pmb:3228 smb:21 d:s ref:0 w:4,17,-1,7,114,11,111,20 ;
in:291 out:291 type:B dur:2 cpbdur:2 q:31.04 aq:24.42 tex:1545 mv:159 misc:1368 imb:1 pmb:191 smb:7968 d:s ref:0 ;
in:290 out:292 type:b dur:2 cpbdur:2 q:31.04 aq:24.36 tex:298 mv:76 misc:578 imb:0 pmb:38 smb:8122 d:s ref:0 ;
in:292 out:293 type:b dur:2 cpbdur:2 q:31.05 aq:26.28 tex:1007 mv:396 misc:1093 imb:6 pmb:145 smb:8009 d:- ref:0 ;
in:297 out:294 type:P dur:2 cpbdur:2 q:31.09 aq:19.12 tex:1047162 mv:67573 misc:833 imb:4148 pmb:4011 smb:1 d:s ref:0 w:6,73,-15,7,121,4,118,13 ;
in:295 out:295 type:B dur:2 cpbdur:2 q:31.07 aq:24.06 tex:3172 mv:433 misc:2371 imb:18 pmb:465 smb:7677 d:s ref:0 ;
in:294 out:296 type:b dur:2 cpbdur:2 q:31.06 aq:24.17 tex:724 mv:169 misc:851 imb:4 pmb:91 smb:8065 d:s ref:0 ;
in:296 out:297 type:b dur:2 cpbdur:2 q:31.08 aq:24.80 tex:2564 mv:1236 misc:1912 imb:36 pmb:375 smb:7749 d:- ref:0 ;
in:299 out:298 type:P dur:2 cpbdur:2 q:31.23 aq:19.27 tex:63350 mv:8364 misc:7830 imb:54 pmb:3165 smb:4941 d:s ref:0 ;
in:298 out:299 type:b dur:2 cpbdur:2 q:31.16 aq:27.00 tex:3 mv:6 misc:407 imb:0 pmb:2 smb:8158 d:s ref:0 ;
in:301 out:300 type:P dur:2 cpbdur:2 q:31.12 aq:19.16 tex:54032 mv:3983 misc:6785 imb:27 pmb:2168 smb:5965 d:s ref:0 ;
in:300 out:301 type:b dur:2 cpbdur:2 q:31.17 aq:26.20 tex:19 mv:5 misc:400 imb:0 pmb:1 smb:8159 d:s ref:0 ;
in:303 out:302 type:P dur:2 cpbdur:2 q:31.17 aq:19.29 tex:25199 mv:1680 misc:4809 imb:14 pmb:1083 smb:7063 d:s ref:0 ;
in:302 out:303 type:b dur:2 cpbdur:2 q:31.15 aq:26.20 tex:19 mv:5 misc:400 imb:0 pmb:1 smb:8159 d:s ref:0 ;
in:307 out:304 type:P dur:2 cpbdur:2 q:31.33 aq:19.59 tex:25905 mv:1070 misc:4193 imb:11 pmb:934 smb:7215 d:s ref:0 ;
in:305 out:305 type:B dur:2 cpbdur:2 q:31.25 aq:22.63 tex:136 mv:27 misc:493 imb:0 pmb:12 smb:8148 d:s ref:0 ;
in:304 out:306 type:b dur:2 cpbdur:2 q:31.21 aq:27.00 tex:0 mv:0 misc:384 imb:0 pmb:0 smb:8160 d:s ref:0 ;
in:306 out:307 type:b dur:2 cpbdur:2 q:31.29 aq:27.00 tex:0 mv:0 misc:384 imb:0 pmb:0 smb:8160 d:- ref:0 ;
in:311 out:308 type:P dur:2 cpbdur:2 q:31.56 aq:19.20 tex:8283 mv:515 misc:2354 imb:8 pmb:368 smb:7784 d:s ref:0 ;
in:309 out:309 type:B dur:2 cpbdur:2 q:31.44 aq:23.44 tex:96 mv:19 misc:469 imb:0 pmb:8 smb:8152 d:s ref:0 ;
in:308 out:310 type:b dur:2 cpbdur:2 q:31.38 aq:27.00 tex:0 mv:0 misc:384 imb:0 pmb:0 smb:8160 d:s ref:0 ;
in:310 out:311 type:b dur:2 cpbdur:2 q:31.50 aq:27.00 tex:0 mv:0 misc:384 imb:0 pmb:0 smb:8160 d:- ref:0 ;
